comparison_id,task,category,prompt_id,budget,mode,num_subtasks,num_skipped,tier_fast,tier_verify,tier_deep,planner_cost,pyrrhus_cost,baseline_cost,pyrrhus_quality,pyrrhus_relevance,pyrrhus_completeness,pyrrhus_coherence,pyrrhus_conciseness,baseline_quality,baseline_relevance,baseline_completeness,baseline_coherence,baseline_conciseness,pyrrhus_word_count,pyrrhus_ttr,pyrrhus_compression,pyrrhus_ngram_rep,pyrrhus_avg_sent_len,pyrrhus_fillers,baseline_word_count,baseline_ttr,baseline_compression,baseline_ngram_rep,baseline_avg_sent_len,baseline_fillers,cost_savings_pct,quality_delta
75b01a7f-cb59-43b2-84d7-d91b69d3b609,"Here is a Python function to find the length of the longest common subsequence of two input strings. Can you identify any bug in this function?

```
def longest_common_subsequence_length(str1, str2):
    m = len(str1)
    n = len(str2)

    dp = [[0] * (n + 1) for _ in range(m + 1)]

    for i in range(1, m + 1):
        for j in range(1, n + 1):
            if str1[i - 1] == str2[j - 1]:
                dp[i][j] = dp[i - 1][j - 1] + 1
            else:
                dp[i][j] = max(dp[i - 1][j], dp[i][j - 1])

    return dp[m][n]
```",coding,46306085,0.02,capped,4,0,1,3,0,0.00020145,0.0021981,0.0014275,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1339,0.2099,0.3224,0.1395,17.85,0,87,0.6552,0.6245,0.0241,17.4,0,-53.98,0.0
023161b4-3b77-4844-b435-bc6de35a90ab,"Here is a Python function to find the length of the longest common subsequence of two input strings. Can you identify any bug in this function?

```
def longest_common_subsequence_length(str1, str2):
    m = len(str1)
    n = len(str2)

    dp = [[0] * (n + 1) for _ in range(m + 1)]

    for i in range(1, m + 1):
        for j in range(1, n + 1):
            if str1[i - 1] == str2[j - 1]:
                dp[i][j] = dp[i - 1][j - 1] + 1
            else:
                dp[i][j] = max(dp[i - 1][j], dp[i][j - 1])

    return dp[m][n]
```",coding,46306085,0.04,capped,1,0,0,1,0,0.00011505,0.00065505,0.0073575,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,386,0.3886,0.4317,0.0976,13.79,0,373,0.3646,0.4472,0.0601,15.54,0,91.1,0.0
de4a3cd7-cc1e-41e6-8e06-75b4e40ece3c,"Here is a Python function to find the length of the longest common subsequence of two input strings. Can you identify any bug in this function?

```
def longest_common_subsequence_length(str1, str2):
    m = len(str1)
    n = len(str2)

    dp = [[0] * (n + 1) for _ in range(m + 1)]

    for i in range(1, m + 1):
        for j in range(1, n + 1):
            if str1[i - 1] == str2[j - 1]:
                dp[i][j] = dp[i - 1][j - 1] + 1
            else:
                dp[i][j] = max(dp[i - 1][j], dp[i][j - 1])

    return dp[m][n]
```",coding,46306085,0.08,capped,1,0,1,0,0,0.00011265,0.00037065,0.0111675,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,313,0.3898,0.4368,0.1065,20.87,0,438,0.3676,0.4114,0.0765,14.6,0,96.68,0.0
094cb3e4-becf-4eb9-ba5c-3f442c507469,"Here is a Python function to find the length of the longest common subsequence of two input strings. Can you identify any bug in this function?

```
def longest_common_subsequence_length(str1, str2):
    m = len(str1)
    n = len(str2)

    dp = [[0] * (n + 1) for _ in range(m + 1)]

    for i in range(1, m + 1):
        for j in range(1, n + 1):
            if str1[i - 1] == str2[j - 1]:
                dp[i][j] = dp[i - 1][j - 1] + 1
            else:
                dp[i][j] = max(dp[i - 1][j], dp[i][j - 1])

    return dp[m][n]
```",coding,46306085,0.16,capped,1,0,0,1,0,0.00011985,0.00066645,0.0087775,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,409,0.3423,0.4076,0.1228,18.59,0,456,0.3816,0.4545,0.0844,15.72,0,92.41,0.0
193e0e64-d636-49a2-8782-875fe8d3fed6,Write a function to find the highest common ancestor (not LCA) of two nodes in a binary tree.,coding,50530142,0.02,capped,4,0,3,1,0,0.00024045,0.00159285,0.0003575,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,1350,0.1133,0.1747,0.6566,17.76,0,26,0.8462,0.8095,0.0,13.0,0,-345.55,10.0
fcc11da6-cdb9-48fc-ac2a-3c6f1018481a,Write a function to find the highest common ancestor (not LCA) of two nodes in a binary tree.,coding,50530142,0.04,capped,1,0,1,0,0,0.00011565,0.00053515,0.0169375,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,434,0.2258,0.3065,0.2465,25.53,0,804,0.1978,0.3215,0.1543,17.48,0,96.84,0.0
6d363a18-bd2e-4532-8558-3d55fa8b5c56,Write a function to find the highest common ancestor (not LCA) of two nodes in a binary tree.,coding,50530142,0.08,capped,4,0,2,2,0,0.00024825,0.0019367,0.0228575,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,9.0,1254,0.1818,0.2872,0.1873,15.48,0,1069,0.1768,0.3369,0.1531,20.96,0,91.53,-9.0
ff4e99f4-6b52-4590-95dc-491d196e0901,Write a function to find the highest common ancestor (not LCA) of two nodes in a binary tree.,coding,50530142,0.16,capped,1,0,1,0,0,0.00010245,0.00050535,0.0186275,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,358,0.2318,0.309,0.2112,32.55,0,897,0.2163,0.354,0.1274,14.47,0,97.29,0.0
e5a5b6bf-af12-4e3b-bd9f-f1a87d338613,Implement a function to find the median of two sorted arrays of different sizes with O(1) space complexity and O(n) time complexity.,coding,65906068,0.02,capped,4,0,2,2,0,0.00021165,0.0018586,3.75e-05,10.0,10.0,10.0,10.0,10.0,,,,,,1029,0.2235,0.2991,0.1476,13.72,0,0,0,0,0,0,0,-4856.27,10.0
d14ceb46-6cf3-42bf-8323-2748911907a2,Implement a function to find the median of two sorted arrays of different sizes with O(1) space complexity and O(n) time complexity.,coding,65906068,0.04,capped,3,0,1,2,0,0.00019725,0.0020648,0.0097075,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,1065,0.2779,0.3309,0.1361,10.98,0,514,0.3288,0.3984,0.1038,12.85,0,78.73,0.0
8f0c479d-2357-43f3-a427-007f0f7bde40,Implement a function to find the median of two sorted arrays of different sizes with O(1) space complexity and O(n) time complexity.,coding,65906068,0.08,capped,3,0,1,2,0,0.00017685,0.0016107,0.0188175,9.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,759,0.3123,0.3488,0.0974,13.32,0,840,0.2845,0.3676,0.0969,14.74,0,91.44,-1.0
5e55bda7-b9ca-4c9e-8a09-0f6526888cef,Implement a function to find the median of two sorted arrays of different sizes with O(1) space complexity and O(n) time complexity.,coding,65906068,0.16,capped,4,0,1,2,1,0.00022425,0.01646195,0.0234975,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,2080,0.1846,0.2788,0.2213,15.88,0,907,0.2481,0.3343,0.1391,7.56,0,29.94,0.0
78b92a6a-9618-4c7a-a9f2-7ab0b76ca4d8,Write a function to find the majority element in a given integer array using the Boyer-Moore Voting Algorithm.,coding,24433994,0.02,capped,4,0,1,3,0,0.00017445,0.00319255,0.0014675,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,2038,0.1516,0.2355,0.3373,14.66,0,119,0.563,0.5572,0.0642,17.0,0,-117.55,9.0
2f88b5a7-c331-42da-b88a-60e4582d3639,Write a function to find the majority element in a given integer array using the Boyer-Moore Voting Algorithm.,coding,24433994,0.04,capped,3,0,2,1,0,0.00017325,0.00212415,0.0177575,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,1485,0.1798,0.2452,0.3326,19.54,0,669,0.2481,0.3134,0.1533,12.87,0,88.04,0.0
ba821f0e-33e5-447a-afbc-68ce87988e0f,Write a function to find the majority element in a given integer array using the Boyer-Moore Voting Algorithm.,coding,24433994,0.08,capped,1,0,1,0,0,8.325e-05,0.00048555,0.0188575,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,430,0.3372,0.3621,0.1003,18.7,0,778,0.2699,0.3311,0.1244,11.44,0,97.43,0.0
dbb66b87-682f-4adf-a3c2-6c0e654849ba,Write a function to find the majority element in a given integer array using the Boyer-Moore Voting Algorithm.,coding,24433994,0.16,capped,4,0,2,2,0,0.00021705,0.00216975,0.0184575,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1582,0.165,0.2233,0.3483,17.98,1,726,0.2796,0.3189,0.1579,11.52,0,88.24,0.0
5c6ee6c3-0a9e-49a6-820e-11a1341e2264,A binary tree is full if all of its vertices have either zero or two children. Let B_n denote the number of full binary trees with n vertices. Implement a function to find B_n.,coding,19673382,0.02,capped,4,0,1,3,0,0.00023145,0.00270745,5.25e-05,10.0,10.0,10.0,10.0,10.0,,,,,,1520,0.1763,0.3308,0.1437,14.48,0,0,0,0,0,0,0,-5057.05,10.0
93fb07a7-2b00-4140-b6f0-fb7415d04f9b,A binary tree is full if all of its vertices have either zero or two children. Let B_n denote the number of full binary trees with n vertices. Implement a function to find B_n.,coding,19673382,0.04,capped,3,0,2,1,0,0.00020685,0.00168905,0.0006925,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1049,0.2526,0.3512,0.1019,13.45,0,41,0.7805,0.8033,0.0,8.2,0,-143.91,9.0
d9b238d1-93e8-4cf8-86b9-3473a6ed77ae,A binary tree is full if all of its vertices have either zero or two children. Let B_n denote the number of full binary trees with n vertices. Implement a function to find B_n.,coding,19673382,0.08,capped,4,0,1,3,0,0.00022965,0.0023812,0.0242125,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1531,0.175,0.2784,0.285,13.31,0,945,0.2243,0.3603,0.1235,11.81,0,90.17,0.0
1d01d311-8ea7-47f1-b32d-b4860be0bf23,A binary tree is full if all of its vertices have either zero or two children. Let B_n denote the number of full binary trees with n vertices. Implement a function to find B_n.,coding,19673382,0.16,capped,3,0,2,1,0,0.00020805,0.00127745,0.0242825,7.0,7.0,6.0,7.0,7.0,10.0,10.0,10.0,10.0,9.0,906,0.2561,0.3662,0.1209,12.94,0,938,0.2228,0.3887,0.1118,9.57,0,94.74,-3.0
8dcaca63-5996-4211-860e-e97679670bdb,You are given two sorted lists of size m and n. Implement a function to find the kth smallest element in the union of the two lists with linear complexity.,coding,23836768,0.02,capped,4,0,2,2,0,0.0002127,0.00159325,4.125e-05,10.0,10.0,10.0,10.0,10.0,,,,,,910,0.2088,0.2547,0.296,13.79,0,0,0,0,0,0,0,-3762.42,10.0
7cdf6366-56ef-4525-9ebb-7e3f3af9c824,You are given two sorted lists of size m and n. Implement a function to find the kth smallest element in the union of the two lists with linear complexity.,coding,23836768,0.04,capped,3,0,2,1,0,0.0001803,0.0016812,0.01769125,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,1046,0.1989,0.2287,0.3207,21.35,0,757,0.3329,0.3835,0.0838,9.83,0,90.5,0.0
6f6a503c-d14f-46a8-a4b0-6397e3fe337c,You are given two sorted lists of size m and n. Implement a function to find the kth smallest element in the union of the two lists with linear complexity.,coding,23836768,0.08,capped,4,0,2,2,0,0.0002163,0.00335815,0.01941125,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,1817,0.1794,0.2415,0.3487,8.91,0,802,0.3055,0.3953,0.091,8.27,0,82.7,0.0
e6f5b278-d794-45e1-b9d7-1b82d62e7e16,You are given two sorted lists of size m and n. Implement a function to find the kth smallest element in the union of the two lists with linear complexity.,coding,23836768,0.16,capped,3,0,1,2,0,0.0001749,0.00207155,0.01722125,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,1212,0.25,0.3274,0.1431,10.54,0,707,0.3055,0.3897,0.1121,13.6,0,87.97,0.0
a531b0be-93e2-45c6-ba98-eabbc1457231,Implement a program to find the common elements in two arrays without using any extra data structures.,coding,73474718,0.02,capped,4,0,2,2,0,0.0001818,0.0033891,0.00054375,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,2701,0.1655,0.2943,0.2086,18.5,0,43,0.814,0.6875,0.025,14.33,0,-523.28,9.0
f87ea2ba-8261-45fe-af49-85719b89949d,Implement a program to find the common elements in two arrays without using any extra data structures.,coding,73474718,0.04,capped,4,0,2,2,0,0.00021,0.00336935,0.01510375,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,2215,0.149,0.2393,0.3959,19.09,0,672,0.3259,0.3836,0.0998,12.22,0,77.69,0.0
a1192b11-27e3-4928-b1b9-1897a1553e01,Implement a program to find the common elements in two arrays without using any extra data structures.,coding,73474718,0.08,capped,3,0,1,2,0,0.0001818,0.0011684,0.01889375,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,9.0,771,0.3411,0.3776,0.0746,19.77,0,862,0.3016,0.3754,0.0996,16.58,0,93.82,-3.0
96a5e4be-d089-4f22-bd17-1be1c355c373,Implement a program to find the common elements in two arrays without using any extra data structures.,coding,73474718,0.16,capped,3,0,1,2,0,0.0001848,0.0012848,0.01822375,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,1087,0.2732,0.335,0.1025,18.74,0,806,0.299,0.3687,0.1135,15.21,0,92.95,0.0
09165469-4bd5-4cb7-aa67-0de9373a2da9,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very negative, 3 being neutral, and 5 being very positive:
1. This movie released on Nov. 18, 2019, was phenomenal. The cinematography, the acting, the plot - everything was top-notch.
2. Never before have I been so disappointed with a movie. The plot was predictable and the characters were one-dimensional. In my opinion, this movie is the worst one to have been released in 2022.
3. The movie was okay. There were some parts I  enjoyed, but there were also parts that felt lackluster. This is a movie that was released in Feb 2018 and seems to be quite ordinary.
Return the answer as a JSON array of integers.",extraction,97281954,0.02,capped,1,0,1,0,0,0.0001143,0.0001452,0.00041125,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,1.9524,0,1.0,0,1,1.0,1.5517,0,1.0,0,64.69,0.0
5934cb99-38c5-4510-8e58-2dba3ad82d15,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very negative, 3 being neutral, and 5 being very positive:
1. This movie released on Nov. 18, 2019, was phenomenal. The cinematography, the acting, the plot - everything was top-notch.
2. Never before have I been so disappointed with a movie. The plot was predictable and the characters were one-dimensional. In my opinion, this movie is the worst one to have been released in 2022.
3. The movie was okay. There were some parts I  enjoyed, but there were also parts that felt lackluster. This is a movie that was released in Feb 2018 and seems to be quite ordinary.
Return the answer as a JSON array of integers.",extraction,97281954,0.04,capped,1,0,1,0,0,0.0001251,0.0001766,0.00041125,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,31,0.7742,0.8283,0.0,31.0,0,1,1.0,1.5517,0,1.0,0,57.06,0.0
70468366-5cdf-4220-80dd-03c8aa93093b,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very negative, 3 being neutral, and 5 being very positive:
1. This movie released on Nov. 18, 2019, was phenomenal. The cinematography, the acting, the plot - everything was top-notch.
2. Never before have I been so disappointed with a movie. The plot was predictable and the characters were one-dimensional. In my opinion, this movie is the worst one to have been released in 2022.
3. The movie was okay. There were some parts I  enjoyed, but there were also parts that felt lackluster. This is a movie that was released in Feb 2018 and seems to be quite ordinary.
Return the answer as a JSON array of integers.",extraction,97281954,0.08,capped,1,0,1,0,0,0.0001143,0.0002612,0.00041125,7.0,5.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,153,0.6013,0.4831,0.035,15.3,0,1,1.0,1.5517,0,1.0,0,36.49,-3.0
dd85d490-aa2e-4f5a-90fb-0d89bc8016d4,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very negative, 3 being neutral, and 5 being very positive:
1. This movie released on Nov. 18, 2019, was phenomenal. The cinematography, the acting, the plot - everything was top-notch.
2. Never before have I been so disappointed with a movie. The plot was predictable and the characters were one-dimensional. In my opinion, this movie is the worst one to have been released in 2022.
3. The movie was okay. There were some parts I  enjoyed, but there were also parts that felt lackluster. This is a movie that was released in Feb 2018 and seems to be quite ordinary.
Return the answer as a JSON array of integers.",extraction,97281954,0.16,capped,1,0,1,0,0,0.0001251,0.0002854,0.00041125,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,178,0.5225,0.5138,0.0115,11.12,0,1,1.0,1.5517,0,1.0,0,30.6,0.0
2af7f1bb-d764-4b10-a83b-afb79351fbe8,"Given these categories - Literature, History, Science, and Art. Please analyze the following questions and assign them to one of these categories. In your response, refrain from uttering any extraneous words. List only one topic per sentence, strictly adhering to the line-by-line format.
1. Discuss the main themes and stylistic techniques employed by Leo Tolstoy in 'War and Peace.' How do they align with the wider social context of 19th-century Russia?
2. Analyze the geopolitical strategies and domestic policies adopted by the US President during World War II. How did these actions shape the post-war international order?
3. Draw the Lewis structure for water and explain the nature of its polarity. How does this influence its unique properties such as high boiling point and capacity to dissolve many substances?
4. Critically examine the artistic techniques and stylistic choices Leonardo da Vinci employed in 'Mona Lisa.' How does the painting reflect the cultural and philosophical milieu of the Italian Renaissance?",extraction,96536319,0.02,capped,2,0,1,1,0,0.00016275,0.00024185,0.00032,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.5,0.8871,0.5,8.0,0,4,1.0,1.6667,0.0,4.0,0,24.42,0.0
6a509936-460f-4430-9d58-e08b3cd97367,"Given these categories - Literature, History, Science, and Art. Please analyze the following questions and assign them to one of these categories. In your response, refrain from uttering any extraneous words. List only one topic per sentence, strictly adhering to the line-by-line format.
1. Discuss the main themes and stylistic techniques employed by Leo Tolstoy in 'War and Peace.' How do they align with the wider social context of 19th-century Russia?
2. Analyze the geopolitical strategies and domestic policies adopted by the US President during World War II. How did these actions shape the post-war international order?
3. Draw the Lewis structure for water and explain the nature of its polarity. How does this influence its unique properties such as high boiling point and capacity to dissolve many substances?
4. Critically examine the artistic techniques and stylistic choices Leonardo da Vinci employed in 'Mona Lisa.' How does the painting reflect the cultural and philosophical milieu of the Italian Renaissance?",extraction,96536319,0.04,capped,1,0,1,0,0,0.00011775,0.00014815,0.00032,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.0,1.6667,0.0,4.0,0,4,1.0,1.6667,0.0,4.0,0,53.7,0.0
10986754-8c7d-44c7-8dfe-79073b775170,"Given these categories - Literature, History, Science, and Art. Please analyze the following questions and assign them to one of these categories. In your response, refrain from uttering any extraneous words. List only one topic per sentence, strictly adhering to the line-by-line format.
1. Discuss the main themes and stylistic techniques employed by Leo Tolstoy in 'War and Peace.' How do they align with the wider social context of 19th-century Russia?
2. Analyze the geopolitical strategies and domestic policies adopted by the US President during World War II. How did these actions shape the post-war international order?
3. Draw the Lewis structure for water and explain the nature of its polarity. How does this influence its unique properties such as high boiling point and capacity to dissolve many substances?
4. Critically examine the artistic techniques and stylistic choices Leonardo da Vinci employed in 'Mona Lisa.' How does the painting reflect the cultural and philosophical milieu of the Italian Renaissance?",extraction,96536319,0.08,capped,1,0,1,0,0,0.00012135,0.00015235,0.00032,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.0,1.6667,0.0,4.0,0,4,1.0,1.6667,0.0,4.0,0,52.39,0.0
30bfc647-f46a-4675-9732-06988901ee21,"Given these categories - Literature, History, Science, and Art. Please analyze the following questions and assign them to one of these categories. In your response, refrain from uttering any extraneous words. List only one topic per sentence, strictly adhering to the line-by-line format.
1. Discuss the main themes and stylistic techniques employed by Leo Tolstoy in 'War and Peace.' How do they align with the wider social context of 19th-century Russia?
2. Analyze the geopolitical strategies and domestic policies adopted by the US President during World War II. How did these actions shape the post-war international order?
3. Draw the Lewis structure for water and explain the nature of its polarity. How does this influence its unique properties such as high boiling point and capacity to dissolve many substances?
4. Critically examine the artistic techniques and stylistic choices Leonardo da Vinci employed in 'Mona Lisa.' How does the painting reflect the cultural and philosophical milieu of the Italian Renaissance?",extraction,96536319,0.16,capped,1,0,1,0,0,0.00012795,0.00016005,0.00032,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.0,1.6667,0.0,4.0,0,4,1.0,1.6667,0.0,4.0,0,49.98,0.0
90549a3e-e1ab-414d-a25d-0720c386f8c2,"Extract the following information from the presented texts: The name of the book, the author, the main character, the year of publication. Output in the format of ""main character, book, author, year of publication"", one book per line.
a) In the realm of wizarding literature, a true standout is the work of J.K. Rowling. One of her books that left an indelible mark is 'Harry Potter and the Philosopher's Stone'. This iconic tale, published in 1997, tells the story of Harry, a young orphan who discovers his magical abilities on his 11th birthday. Soon, he finds himself at the Hogwarts School of Witchcraft and Wizardry, a place teeming with magic and adventure, located somewhere in Scotland.
b) The magic of Middle-earth has entranced readers worldwide, thanks to the brilliance of J.R.R. Tolkien. In one of his seminal works, 'The Lord of the Rings: The Fellowship of the Ring', published in 1954, we meet Frodo Baggins, a brave hobbit tasked with the perilous quest of destroying the One Ring. The epic journey takes him from the peaceful Shire to the tumultuous regions of Middle-earth.
c) In a galaxy far, far away, the imagination of L.E. Starlighter gives us 'The Prism Galaxy Chronicles: The Awakening of the Starcaster'. Published in 2028, the story is about Zylo, a humble spaceship mechanic, who unexpectedly discovers he's a Starcaster - a rare individual with the power to manipulate stardust. Set against the backdrop of an interstellar empire in turmoil, Zylo's destiny unfolds on numerous alien worlds, each with its unique cosmic charm.",extraction,34830845,0.02,capped,4,0,4,0,0,0.00025425,0.00050565,0.0012925,9.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,80,0.35,0.4291,0.95,11.43,0,40,0.7,0.8082,0.0,10.0,0,60.88,-1.0
a36daff8-af30-44c3-8890-6d9356ab7a13,"Extract the following information from the presented texts: The name of the book, the author, the main character, the year of publication. Output in the format of ""main character, book, author, year of publication"", one book per line.
a) In the realm of wizarding literature, a true standout is the work of J.K. Rowling. One of her books that left an indelible mark is 'Harry Potter and the Philosopher's Stone'. This iconic tale, published in 1997, tells the story of Harry, a young orphan who discovers his magical abilities on his 11th birthday. Soon, he finds himself at the Hogwarts School of Witchcraft and Wizardry, a place teeming with magic and adventure, located somewhere in Scotland.
b) The magic of Middle-earth has entranced readers worldwide, thanks to the brilliance of J.R.R. Tolkien. In one of his seminal works, 'The Lord of the Rings: The Fellowship of the Ring', published in 1954, we meet Frodo Baggins, a brave hobbit tasked with the perilous quest of destroying the One Ring. The epic journey takes him from the peaceful Shire to the tumultuous regions of Middle-earth.
c) In a galaxy far, far away, the imagination of L.E. Starlighter gives us 'The Prism Galaxy Chronicles: The Awakening of the Starcaster'. Published in 2028, the story is about Zylo, a humble spaceship mechanic, who unexpectedly discovers he's a Starcaster - a rare individual with the power to manipulate stardust. Set against the backdrop of an interstellar empire in turmoil, Zylo's destiny unfolds on numerous alien worlds, each with its unique cosmic charm.",extraction,34830845,0.04,capped,2,0,1,1,0,0.00018525,0.0003888,0.0012925,9.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,80,0.35,0.4167,0.95,11.43,0,40,0.7,0.8082,0.0,10.0,0,69.92,-1.0
a763593e-3fd8-41fd-9732-de108d9cbbd1,"Extract the following information from the presented texts: The name of the book, the author, the main character, the year of publication. Output in the format of ""main character, book, author, year of publication"", one book per line.
a) In the realm of wizarding literature, a true standout is the work of J.K. Rowling. One of her books that left an indelible mark is 'Harry Potter and the Philosopher's Stone'. This iconic tale, published in 1997, tells the story of Harry, a young orphan who discovers his magical abilities on his 11th birthday. Soon, he finds himself at the Hogwarts School of Witchcraft and Wizardry, a place teeming with magic and adventure, located somewhere in Scotland.
b) The magic of Middle-earth has entranced readers worldwide, thanks to the brilliance of J.R.R. Tolkien. In one of his seminal works, 'The Lord of the Rings: The Fellowship of the Ring', published in 1954, we meet Frodo Baggins, a brave hobbit tasked with the perilous quest of destroying the One Ring. The epic journey takes him from the peaceful Shire to the tumultuous regions of Middle-earth.
c) In a galaxy far, far away, the imagination of L.E. Starlighter gives us 'The Prism Galaxy Chronicles: The Awakening of the Starcaster'. Published in 2028, the story is about Zylo, a humble spaceship mechanic, who unexpectedly discovers he's a Starcaster - a rare individual with the power to manipulate stardust. Set against the backdrop of an interstellar empire in turmoil, Zylo's destiny unfolds on numerous alien worlds, each with its unique cosmic charm.",extraction,34830845,0.08,capped,3,0,2,1,0,0.00021585,0.0005051,0.0012925,8.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,120,0.2333,0.2815,1.0,12.0,0,40,0.7,0.8082,0.0,10.0,0,60.92,-2.0
071bdd80-3246-49f1-b652-a28908d53bee,"Extract the following information from the presented texts: The name of the book, the author, the main character, the year of publication. Output in the format of ""main character, book, author, year of publication"", one book per line.
a) In the realm of wizarding literature, a true standout is the work of J.K. Rowling. One of her books that left an indelible mark is 'Harry Potter and the Philosopher's Stone'. This iconic tale, published in 1997, tells the story of Harry, a young orphan who discovers his magical abilities on his 11th birthday. Soon, he finds himself at the Hogwarts School of Witchcraft and Wizardry, a place teeming with magic and adventure, located somewhere in Scotland.
b) The magic of Middle-earth has entranced readers worldwide, thanks to the brilliance of J.R.R. Tolkien. In one of his seminal works, 'The Lord of the Rings: The Fellowship of the Ring', published in 1954, we meet Frodo Baggins, a brave hobbit tasked with the perilous quest of destroying the One Ring. The epic journey takes him from the peaceful Shire to the tumultuous regions of Middle-earth.
c) In a galaxy far, far away, the imagination of L.E. Starlighter gives us 'The Prism Galaxy Chronicles: The Awakening of the Starcaster'. Published in 2028, the story is about Zylo, a humble spaceship mechanic, who unexpectedly discovers he's a Starcaster - a rare individual with the power to manipulate stardust. Set against the backdrop of an interstellar empire in turmoil, Zylo's destiny unfolds on numerous alien worlds, each with its unique cosmic charm.",extraction,34830845,0.16,capped,2,0,1,1,0,0.00018525,0.0003888,0.0012925,9.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,80,0.35,0.4167,0.95,11.43,0,40,0.7,0.8082,0.0,10.0,0,69.92,-1.0
31cea6a6-6a8d-4237-83dc-11f09f5c05ef,"Given the following data, identify the company with the highest profit in 2021 and provide its CEO's name:
a) Company X, with CEO Amy Williams, reported $30 billion in revenue and a $3 billion profit in 2021.
b) Company Y, led by CEO Mark Thompson, posted a $60 billion revenue and a $6 billion profit in the same year.
c) Company Z, under CEO Sarah Johnson, announced a $20 billion revenue and a $7 billion profit in 2021.
d) Company W, managed by CEO James Smith, revealed a $300 billion revenue with a $21 billion profit in 2021.
e) Company V, with CEO Lisa Brown, reported a $200 billion revenue and a $25 billion profit in 2021.
f) Company U, under CEO John White, posted a $180 billion revenue and a $20 billion profit in the same year.",extraction,37403084,0.02,capped,1,0,1,0,0,0.0001047,0.0001444,0.00067125,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,16,1.0,1.1429,0.0,8.0,0,25,0.76,0.9116,0.0,12.5,0,78.49,0.0
